,id, name, rating, position, height, foot, rare, pace, shooting, passing, dribbling, defending, heading, diving, handling, kicking, reflexes, speed, positioning
4428,180732, Rodrigo Vargas,63, D,181, Right,0, 40, 43, 45, 43, 67, 70, , , , , ,
4429,180733, Adrian Leijer,67, D,186, Left,0, 60, 46, 56, 52, 68, 78, , , , , ,
4430,180739, Eiji Kawashima,69, GK,185, Right,0, , , , , , , 75, 64, 65, 74, 57,67.0
4431,180746, Andrew Durante,65, D,182, Right,0, 51, 38, 49, 32, 69, 74, , , , , ,
4432,180747, Stuart Musialik,60, M,175, Right,0, 39, 56, 50, 52, 64, 60, , , , , ,
4433,180749, Tarek Elrich,60, D,180, Right,1, 81, 57, 54, 69, 60, 43, , , , , ,
4434,180750, Nick Carle,68, M,174, Left,0, 65, 59, 64, 72, 52, 49, , , , , ,
4435,180752, Troy Hearfield,58, M,180, Right,0, 73, 61, 55, 61, 56, 48, , , , , ,
4436,180753, Mark Bridge,59, A,180, Right,1, 68, 63, 38, 57, 50, 50, , , , , ,
4437,180755, Tando Velaphi,59, GK,185, Right,0, , , , , , , 64, 54, 53, 67, 58,52.0
4438,180818, David McGoldrick,65, A,185, Right,0, 71, 63, 50, 67, 47, 62, , , , , ,
4439,180819, Adam Lallana,71, M,173, Right,0, 70, 66, 66, 75, 50, 52, , , , , ,
4440,180852, Tomáš Mičola,67, A,178, Right,0, 69, 64, 69, 69, 50, 59, , , , , ,
4441,180903, Jay O'Shea,61, M,174, Right,0, 73, 58, 52, 67, 44, 55, , , , , ,
4442,180930, Edin Džeko,84, A,193, Right,1, 76, 82, 66, 81, 58, 72, , , , , ,
4443,180931, Martin Fenin,71, A,181, Right,1, 78, 64, 62, 73, 49, 76, , , , , ,
4444,180937, Tomáš Jirsák,63, M,172, Left,1, 66, 61, 68, 54, 62, 63, , , , , ,
4445,180942, Pavel Krmaš,67, D,193, Left,0, 49, 56, 58, 46, 71, 66, , , , , ,
4446,180955, Breno,75, D,187, Right,0, 76, 42, 65, 55, 74, 74, , , , , ,
4447,180974, Jan Holenda,68, A,186, Right,0, 59, 64, 52, 62, 60, 74, , , , , ,
4448,180983, Corey Ashe,62, D,168, Left,1, 89, 47, 59, 68, 57, 57, , , , , ,
4449,180997, Kurt Morsink,59, M,178, Right,0, 63, 53, 54, 57, 61, 56, , , , , ,
4450,180998, Adam Cristman,60, A,183, Right,0, 59, 57, 41, 60, 49, 61, , , , , ,
4451,181006, Serginho,73, M,178, Right,1, 83, 60, 70, 76, 72, 60, , , , , ,
4452,181010, Leigh Broxham,61, M,169, Right,1, 48, 53, 57, 50, 71, 59, , , , , ,
4453,181017, Carlão,67, M,182, Left,0, 70, 43, 61, 61, 71, 68, , , , , ,
4454,181023, Billy Celeski,62, M,176, Right,1, 70, 51, 58, 71, 58, 38, , , , , ,
4455,181030, Lucas,69, D,174, Right,0, 78, 65, 71, 75, 65, 59, , , , , ,
4456,181098, Makoto Hasebe,74, M,179, Right,1, 73, 58, 76, 73, 72, 68, , , , , ,
4457,181120, Chong Tese,73, A,181, Right,1, 80, 68, 58, 73, 62, 79, , , , , ,
4458,181132, Zé Eduardo,76, A,179, Right,0, 83, 72, 67, 77, 57, 67, , , , , ,
4459,181149, Andre Hainault,65, D,183, Right,0, 61, 48, 50, 52, 69, 71, , , , , ,
4460,181175, Ondřej Mazuch,70, D,188, Right,0, 64, 36, 48, 42, 73, 71, , , , , ,
4461,18122, Nicolas Penneteau,75, GK,185, Left,0, , , , , , , 75, 71, 78, 80, 58,79.0
4462,181224, Pavel Košťál,62, D,193, Right,1, 48, 47, 44, 41, 71, 57, , , , , ,
4463,181238, Jiří Bílek,69, M,185, Right,0, 55, 57, 66, 59, 68, 70, , , , , ,
4464,181240, Diogo,70, M,181, Right,0, 62, 53, 62, 62, 75, 66, , , , , ,
4465,181247, Daniel Pudil,66, D,185, Left,0, 74, 66, 69, 67, 66, 63, , , , , ,
4466,181252, Darren Murphy,53, M,183, Right,0, 55, 34, 44, 36, 58, 56, , , , , ,
4467,181262, Marek Suchý,72, D,183, Right,1, 72, 53, 59, 62, 72, 82, , , , , ,
4468,181267, Helder,66, D,175, Right,0, 77, 44, 62, 58, 68, 64, , , , , ,
4469,181268, Michal Švec,68, M,181, Right,0, 65, 47, 63, 66, 66, 66, , , , , ,
4470,181269, Márcio Azevedo,69, D,172, Left,1, 89, 67, 65, 76, 70, 64, , , , , ,
4471,181271, Bořek Dočkal,72, M,181, Right,1, 70, 70, 75, 72, 60, 68, , , , , ,
4472,181274, Dušan Švento,70, M,178, Left,1, 84, 64, 66, 76, 50, 49, , , , , ,
4473,181291, Georginio Wijnaldum,75, M,172, Right,0, 86, 71, 63, 86, 53, 73, , , , , ,
4474,181298, Michael Almebäck,69, D,184, Right,1, 82, 34, 43, 34, 74, 72, , , , , ,
4475,181307, Philip Haglund,69, M,188, Left,0, 62, 60, 64, 61, 70, 61, , , , , ,
4476,181318, Albin Ekdal,73, M,186, Right,0, 68, 67, 70, 73, 66, 63, , , , , ,
4477,181344, Jon Nurse,58, A,175, Right,1, 78, 54, 41, 59, 52, 65, , , , , ,
4478,181354, Elias,75, M,178, Left,0, 70, 76, 71, 76, 54, 56, , , , , ,
4479,181357, Madson,73, M,160, Left,1, 84, 69, 66, 81, 58, 55, , , , , ,
4480,181370, Thiago Heleno,74, D,184, Right,1, 74, 48, 48, 48, 76, 80, , , , , ,
4481,181376, Guilherme,76, A,174, Right,0, 72, 76, 61, 78, 50, 66, , , , , ,
4482,181377, Emir Bajrami,71, A,178, Left,1, 79, 66, 61, 76, 51, 57, , , , , ,
4483,181379, David Elm,62, A,191, Right,0, 55, 61, 53, 56, 59, 62, , , , , ,
4484,181381, Andreas Landgren,62, M,176, Right,0, 58, 51, 62, 57, 69, 67, , , , , ,
4485,181387, Thiego,71, D,188, Right,0, 56, 34, 45, 33, 74, 74, , , , , ,
4486,181392, Carlos Eduardo,81, M,171, Left,1, 86, 75, 78, 86, 46, 48, , , , , ,
4487,181393, João Marcos,71, M,177, Right,1, 73, 60, 72, 74, 66, 66, , , , , ,
4488,181395, Adilson,74, M,181, Right,0, 61, 53, 56, 63, 74, 68, , , , , ,
4489,181404, Larrys Mabiala,65, D,189, Right,0, 58, 45, 58, 51, 65, 65, , , , , ,
4490,181407, Luiz,72, A,175, Right,1, 85, 67, 67, 74, 56, 52, , , , , ,
4491,181412, Jonas,70, D,181, Right,0, 79, 55, 67, 61, 73, 65, , , , , ,
4492,181436, Damien Marcq,62, M,183, Right,1, 65, 36, 64, 61, 71, 76, , , , , ,
4493,181438, Guillaume Ducatel,57, M,174, Left,0, 57, 49, 57, 54, 59, 57, , , , , ,
4494,181445, Rasmus Bengtsson,69, D,186, Right,0, 47, 41, 58, 50, 70, 69, , , , , ,
4495,181452, Oumar Sissoko,55, GK,187, Right,0, , , , , , , 66, 57, 52, 44, 50,51.0
4496,181455, Aly Cissokho,77, D,181, Left,0, 86, 58, 71, 68, 78, 74, , , , , ,
4497,181457, Chris Robertson,59, D,188, Right,0, 60, 46, 39, 46, 62, 68, , , , , ,
4498,181458, Ivan Perišić,77, M,187, Right,0, 78, 76, 76, 76, 65, 80, , , , , ,
4499,181459, Vassilis Torosidis,79, D,186, Right,0, 79, 56, 75, 71, 77, 77, , , , , ,
4500,181460, Sotiris Ninis,75, M,173, Right,0, 82, 73, 75, 76, 49, 60, , , , , ,
4501,181474, Tom Pondeljak,61, M,177, Right,0, 56, 56, 54, 58, 52, 52, , , , , ,
4502,181479, Alex Wilkinson,66, D,187, Right,0, 60, 49, 54, 41, 69, 69, , , , , ,
4503,181480, Adam Kwasnik,64, A,179, Right,1, 68, 65, 50, 69, 50, 56, , , , , ,
4504,181483, Mile Jedinák,69, M,188, Right,0, 66, 65, 69, 58, 75, 58, , , , , ,
4505,181498, Anthony Lecointe,63, D,170, Right,0, 64, 48, 58, 60, 51, 62, , , , , ,
4506,181499, Johann Ramaré,65, M,178, Right,0, 65, 49, 65, 63, 65, 60, , , , , ,
4507,181504, Danny Foster,59, D,185, Right,0, 62, 30, 51, 56, 64, 58, , , , , ,
4508,181506, Scott Griffiths,61, D,175, Left,0, 66, 43, 59, 52, 63, 54, , , , , ,
4509,181512, Shaun Batt,62, A,191, Right,1, 76, 57, 61, 60, 51, 61, , , , , ,
4510,181514, Paul Benson,63, A,185, Right,0, 66, 61, 48, 50, 53, 56, , , , , ,
4511,181520, David Hogan,50, GK,183, Right,0, , , , , , , 50, 58, 38, 47, 56,52.0
4512,181521, Sam Saunders,62, M,173, Right,1, 66, 53, 59, 70, 45, 55, , , , , ,
4513,181557, Karim Aït-Fana,74, A,175, Right,1, 79, 66, 68, 78, 49, 50, , , , , ,
4514,181558, Romain Armand,59, A,182, Right,0, 66, 53, 36, 59, 43, 69, , , , , ,
4515,181560, Mapou Yanga-M'Biwa,77, D,184, Right,1, 66, 39, 64, 48, 81, 80, , , , , ,
4516,181571, Timur Kapadze,68, A,185, Left,1, 82, 54, 62, 72, 55, 55, , , , , ,
4517,181573, Odil Ahmedov,74, M,180, Right,1, 72, 65, 73, 76, 69, 68, , , , , ,
4518,181687, Iarfhlaith Davoren,58, D,183, Left,0, 72, 49, 54, 56, 58, 59, , , , , ,
4519,181694, Johann Carrasso,67, GK,188, Right,0, , , , , , , 69, 70, 68, 71, 55,68.0
4520,181721, Djamel Bakar,70, A,171, Right,1, 88, 67, 52, 72, 43, 65, , , , , ,
4521,181725, Gary Deegan,61, M,176, Right,0, 70, 52, 58, 52, 66, 64, , , , , ,
4522,181726, Daire Doyle,53, M,180, Right,0, 64, 45, 58, 43, 51, 56, , , , , ,
4523,181734, Rincón,65, D,186, Right,0, 52, 36, 46, 35, 66, 68, , , , , ,
4524,181738, Derek Foran,54, D,178, Right,0, 34, 28, 20, 31, 57, 55, , , , , ,
4525,181780, Tim Matavž,76, A,188, Left,0, 75, 73, 46, 71, 54, 69, , , , , ,
4526,181783, Mario Mandžukić,78, A,186, Right,0, 77, 74, 57, 74, 56, 79, , , , , ,
4527,181785, Kristijan Ipša,60, D,186, Right,0, 63, 47, 55, 51, 64, 65, , , , , ,
4528,181786, Vedran Ćorluka,76, D,193, Right,1, 66, 57, 66, 65, 78, 75, , , , , ,
4529,181794, Alexandr Prudnikov,67, A,185, Right,0, 68, 66, 53, 63, 50, 72, , , , , ,
4530,181796, Ger O'Brien,56, D,181, Right,0, 66, 38, 42, 37, 58, 59, , , , , ,
4531,181798, Robbie Clarke,53, D,178, Left,0, 62, 35, 43, 45, 54, 53, , , , , ,
4532,181809, Mark Langtry,51, D,183, Left,0, 59, 41, 47, 52, 57, 55, , , , , ,
4533,181816, Antonio Rukavina,67, D,177, Right,0, 75, 42, 59, 61, 67, 64, , , , , ,
4534,181820, Stevan Jovetić,81, A,183, Right,1, 81, 76, 73, 86, 56, 68, , , , , ,
4535,181866, Nikita Rukavytsya,69, M,183, Left,1, 90, 62, 62, 71, 52, 55, , , , , ,
4536,181870, Mahamane Traoré,66, M,176, Right,0, 78, 64, 67, 72, 42, 56, , , , , ,
4537,181872, Arturo Vidal,83, M,180, Right,1, 81, 73, 81, 79, 79, 71, , , , , ,
4538,181879, Sam Hird,64, D,183, Right,0, 72, 29, 59, 40, 65, 72, , , , , ,
4539,181896, Tomislav Pacovski,65, GK,185, Right,0, , , , , , , 68, 61, 57, 66, 60,64.0
4540,181917, Luis Miguel Noriega,68, M,172, Right,0, 71, 58, 66, 66, 71, 65, , , , , ,
4541,181922, Lucas Silva,64, A,186, Right,0, 68, 60, 58, 64, 52, 63, , , , , ,
4542,181971, Huang Bowen,64, M,177, Right,1, 75, 59, 64, 64, 63, 65, , , , , ,
4543,182087, Denis,70, GK,188, Right,0, , , , , , , 71, 74, 68, 73, 53,69.0
4544,182103, Egidio Arévalo Ríos,73, M,168, Left,0, 69, 53, 64, 56, 74, 63, , , , , ,
4545,182105, Felipe,78, GK,190, Right,0, , , , , , , 84, 72, 62, 81, 60,75.0
4546,182106, Zelão,69, D,188, Right,1, 75, 58, 45, 45, 76, 81, , , , , ,
4547,182107, Everton,66, A,176, Right,0, 80, 60, 60, 64, 53, 63, , , , , ,
4548,182111, Sim Woo Yeon,61, D,195, Right,1, 62, 52, 45, 60, 67, 55, , , , , ,
4549,182124, Antonio Salazar,64, A,178, Right,0, 65, 60, 50, 63, 51, 63, , , , , ,
4550,182129, Attila Filkor,63, M,181, Left,0, 74, 54, 64, 62, 60, 66, , , , , ,
4551,182130, Krisztián Németh,69, A,179, Right,0, 78, 67, 53, 68, 52, 66, , , , , ,
4552,182133, Alexandru Epureanu,69, D,187, Right,0, 66, 49, 58, 60, 73, 71, , , , , ,
4553,182145, Crespí,67, D,180, Right,0, 57, 44, 58, 52, 67, 68, , , , , ,
4554,182147, Léo Gago,74, M,179, Left,1, 67, 77, 76, 69, 73, 58, , , , , ,
4555,182152, Ja Cheol Koo,72, M,182, Right,1, 71, 70, 72, 74, 63, 57, , , , , ,
4556,182153, Lee Jun Ki,57, D,184, Right,0, 59, 38, 48, 43, 61, 66, , , , , ,
4557,182154, Song Yoo Gul,62, GK,187, Right,0, , , , , , , 62, 62, 60, 62, 48,63.0
4558,182156, Greg Bolger,58, M,180, Left,0, 60, 53, 57, 57, 45, 59, , , , , ,
4559,182166, Julian Palmieri,69, M,170, Left,0, 78, 59, 64, 72, 42, 47, , , , , ,
4560,182168, Andrea Ranocchia,80, D,195, Right,1, 62, 45, 57, 47, 82, 79, , , , , ,
4561,182177, Fabiano Santacroce,77, D,181, Right,0, 79, 31, 50, 50, 75, 75, , , , , ,
4562,182178, Gaetano Berardi,67, D,178, Left,0, 79, 47, 59, 56, 69, 68, , , , , ,
4563,182179, Sebastian De Maio,67, D,190, Right,1, 72, 40, 33, 35, 77, 72, , , , , ,
4564,182184, Dale Stephens,64, M,169, Right,1, 65, 54, 66, 59, 58, 67, , , , , ,
4565,182185, Sean McAllister,60, M,173, Right,0, 71, 54, 58, 56, 58, 61, , , , , ,
4566,182205, Benson Mhlongo,64, D,181, Right,0, 65, 46, 56, 58, 65, 66, , , , , ,
4567,182207, David Stockdale,73, GK,191, Right,1, , , , , , , 76, 72, 79, 76, 50,72.0
4568,182209, Mark Beevers,63, D,193, Left,1, 56, 36, 38, 47, 64, 65, , , , , ,
4569,182212, Anthony Modeste,73, A,187, Right,1, 72, 73, 61, 68, 56, 77, , , , , ,
4570,182331, Charlie Clough,50, M,183, Right,0, 62, 38, 45, 42, 55, 39, , , , , ,
4571,182365, Jamie Jones,64, GK,191, Right,1, , , , , , , 71, 56, 52, 74, 32,62.0
4572,182366, Darren Dennehy,57, D,188, Left,0, 63, 35, 42, 29, 63, 73, , , , , ,
4573,182434, Matthew Kemp,61, D,175, Right,0, 52, 38, 57, 54, 65, 56, , , , , ,
4574,182435, Mitchell Langerak,68, GK,192, Right,0, , , , , , , 70, 64, 67, 75, 45,63.0
4575,182440, Robbie Kruse,66, A,181, Right,1, 83, 65, 47, 69, 42, 61, , , , , ,
4576,182482, Garry Hunter,57, M,183, Right,0, 66, 48, 55, 54, 53, 51, , , , , ,
4577,182483, Danny Carlton,59, A,180, Right,0, 66, 55, 38, 52, 48, 71, , , , , ,
4578,182493, Diego Godín,80, D,185, Right,1, 66, 51, 66, 62, 79, 81, , , , , ,
4579,182495, Martín Cáceres,78, D,182, Right,0, 79, 56, 72, 65, 77, 83, , , , , ,
4580,182504, Nana Attakora,63, D,185, Right,1, 76, 36, 48, 56, 68, 67, , , , , ,
4581,182505, Manuel Hartmann,63, M,188, Right,0, 59, 56, 54, 58, 67, 69, , , , , ,
4582,182520, Martin Männel,68, GK,184, Right,0, , , , , , , 68, 67, 64, 71, 65,66.0
4583,182521, Toni Kroos,81, M,182, Right,1, 59, 79, 84, 78, 62, 54, , , , , ,
4584,182612, Dave Winfield,57, D,191, Right,0, 40, 26, 26, 25, 66, 65, , , , , ,
4585,182617, Danny Hylton,58, A,183, Right,0, 72, 53, 48, 58, 55, 64, , , , , ,
4586,182619, Ferry de Regt,62, D,190, Right,0, 36, 32, 56, 59, 65, 64, , , , , ,
4587,182621, Daniel Gordon,65, M,194, Right,1, 48, 53, 59, 58, 70, 68, , , , , ,
4588,182627, Kamel Ghilas,67, A,177, Right,0, 72, 68, 63, 75, 45, 52, , , , , ,
4589,182628, Rabiola,70, A,182, Right,0, 74, 65, 63, 68, 53, 74, , , , , ,
4590,182638, Hugo Morais,66, M,184, Left,0, 54, 69, 72, 68, 62, 63, , , , , ,
4591,182665, Jorge Zamogilny,69, M,181, Right,0, 64, 53, 64, 57, 71, 62, , , , , ,
4592,182677, Fabian Müller,62, D,175, Right,1, 78, 52, 60, 66, 63, 59, , , , , ,
4593,182681, Colin Daniel,57, M,180, Left,1, 85, 36, 58, 57, 47, 42, , , , , ,
4594,182685, Max Porter,56, M,178, Right,0, 67, 31, 56, 55, 51, 45, , , , , ,
4595,182688, Chris Whelpdale,63, M,184, Right,0, 72, 48, 59, 60, 64, 59, , , , , ,
4596,182690, Hamza Bencherif,59, M,175, Right,0, 59, 53, 51, 49, 66, 69, , , , , ,
4597,182691, Medy Elito,58, M,180, Left,1, 83, 55, 55, 67, 32, 37, , , , , ,
4598,182694, Joe Mattock,64, D,181, Left,0, 69, 45, 57, 54, 63, 62, , , , , ,
4599,182695, Alfie Potter,57, A,170, Right,0, 72, 42, 51, 59, 46, 50, , , , , ,
4600,182696, Michael Johnson,74, M,183, Right,0, 70, 67, 70, 67, 73, 75, , , , , ,
4601,182713, Mergim Mavraj,69, D,189, Left,0, 67, 35, 50, 40, 71, 72, , , , , ,
4602,182728, Josh McQuoid,64, A,176, Right,1, 72, 64, 48, 59, 45, 56, , , , , ,
4603,182729, Lewis Montrose,60, M,183, Right,0, 65, 35, 61, 57, 61, 66, , , , , ,
4604,182740, Dragan Paljić,64, D,174, Left,1, 78, 56, 63, 56, 63, 63, , , , , ,
4605,182741, Matthias Jaissle,72, D,186, Right,0, 58, 23, 63, 47, 74, 75, , , , , ,
4606,182743, Thorsten Kirschbaum,68, GK,194, Left,0, , , , , , , 70, 67, 74, 70, 60,62.0
4607,182744, Jose Holebas,67, D,184, Left,1, 88, 62, 55, 68, 70, 69, , , , , ,
4608,182748, Christian Ribeiro,66, D,181, Right,0, 75, 42, 60, 61, 67, 66, , , , , ,
4609,182763, Nikica Jelavić,76, A,187, Right,0, 78, 73, 48, 73, 54, 71, , , , , ,
4610,182765, Bruce Abdoulaye,65, D,181, Left,0, 63, 27, 46, 36, 68, 76, , , , , ,
4611,182772, Mickaël Poté,64, A,180, Right,1, 77, 64, 54, 59, 48, 68, , , , , ,
4612,182821, Florian Bague,63, GK,181, Right,1, , , , , , , 64, 67, 61, 68, 32,64.0
4613,182822, Aldo Angoula,64, D,184, Left,0, 52, 29, 49, 46, 67, 66, , , , , ,
4614,182836, Andy Carroll,81, A,191, Left,1, 75, 74, 63, 71, 69, 81, , , , , ,
4615,182837, Kazenga LuaLua,69, A,180, Right,1, 84, 66, 64, 73, 47, 59, , , , , ,
4616,182844, Rafał Grzyb,65, M,175, Right,0, 70, 50, 66, 57, 62, 60, , , , , ,
4617,182850, Michał Zieliński,56, A,185, Right,1, 78, 60, 48, 62, 33, 52, , , , , ,
4618,182859, Walter Gargano,78, M,168, Right,0, 81, 62, 72, 74, 72, 63, , , , , ,
4619,182860, Álvaro González,74, M,176, Right,1, 77, 66, 76, 72, 71, 64, , , , , ,
4620,182861, Ignacio González,72, M,180, Left,1, 58, 74, 70, 71, 52, 62, , , , , ,
4621,182862, Maximiliano Pereira,78, D,173, Right,0, 75, 72, 75, 75, 78, 71, , , , , ,
4622,182866, Paul Alo'o Efoulou,71, A,176, Right,1, 76, 70, 62, 73, 46, 71, , , , , ,
4623,182879, Balázs Dzsudzsák,81, M,179, Left,1, 82, 82, 80, 80, 50, 53, , , , , ,
4624,182882, Carlos Alberto Sánchez,73, M,182, Left,0, 72, 59, 71, 69, 72, 72, , , , , ,
4625,182883, Kieran Agard,62, A,173, Right,1, 82, 55, 40, 67, 44, 59, , , , , ,
4626,182887, Jamel Saihi,70, M,181, Right,0, 58, 50, 59, 50, 69, 64, , , , , ,
4627,182888, Håvard Nordtveit,72, M,188, Right,0, 66, 55, 70, 68, 73, 72, , , , , ,
4628,18289, Magne Hoseth,75, M,186, Left,0, 67, 75, 79, 78, 61, 39, , , , , ,
4629,182896, Roberto Rosales,72, D,174, Right,1, 81, 62, 73, 74, 68, 68, , , , , ,
4630,182929, Luigi Consonni,63, M,183, Left,0, 64, 58, 64, 61, 60, 63, , , , , ,
4631,182930, Andrea Gessa,61, M,175, Right,1, 78, 55, 63, 62, 59, 62, , , , , ,
4632,182944, Neal Bishop,60, M,183, Right,0, 56, 52, 55, 58, 65, 65, , , , , ,
4633,182945, Max Gradel,73, A,173, Right,1, 92, 68, 56, 77, 55, 46, , , , , ,
4634,182981, Adi,60, A,181, Right,0, 67, 60, 46, 66, 36, 60, , , , , ,
4635,182983, Justin Pasfield,59, GK,189, Right,0, , , , , , , 70, 50, 49, 69, 39,50.0
4636,183025, Matt Simon,64, A,188, Right,0, 71, 58, 42, 57, 64, 69, , , , , ,
4637,183043, Wang Yang,59, A,190, Right,0, 66, 58, 59, 66, 52, 61, , , , , ,
4638,183064, Heinrich Schmidtgal,66, D,174, Left,1, 81, 60, 62, 69, 65, 61, , , , , ,
4639,183068, Claudio Beauvue,62, A,174, Right,1, 80, 57, 54, 57, 48, 59, , , , , ,
4640,183070, Wolfgang Hesl,72, GK,186, Right,1, , , , , , , 73, 69, 71, 73, 54,72.0
4641,183118, Ben Sigmund,60, D,180, Right,0, 47, 31, 41, 29, 65, 70, , , , , ,
4642,183125, Troy Deeney,63, A,180, Right,1, 79, 56, 46, 69, 49, 49, , , , , ,
4643,183129, Ciaran Clark,75, D,188, Left,0, 71, 60, 56, 60, 76, 78, , , , , ,
4644,183130, Marc Albrighton,75, M,175, Right,0, 85, 70, 70, 82, 47, 45, , , , , ,
4645,183138, Krystian Pearce,63, D,185, Right,1, 80, 26, 38, 45, 65, 67, , , , , ,
4646,183141, Oier,65, GK,190, Left,0, , , , , , , 64, 65, 72, 58, 45,73.0
4647,183143, Ashley Grimes,62, A,183, Right,1, 75, 60, 51, 61, 42, 58, , , , , ,
4648,183144, Marc Laird,61, M,183, Right,0, 68, 53, 62, 59, 56, 52, , , , , ,
4649,183145, Shaleum Logan,62, D,173, Right,1, 78, 52, 62, 60, 59, 54, , , , , ,
4650,183146, Tom Craddock,57, A,180, Right,0, 71, 56, 32, 58, 45, 50, , , , , ,
4651,183147, Seb Hines,64, D,188, Right,0, 72, 24, 49, 49, 65, 73, , , , , ,
4652,183155, Roman Prokoph,59, M,183, Right,1, 80, 56, 53, 61, 40, 48, , , , , ,
4653,183156, Fabian Boll,69, M,193, Right,0, 53, 64, 67, 64, 72, 73, , , , , ,
4654,183160, Cris,69, M,178, Right,0, 77, 54, 67, 64, 65, 71, , , , , ,
4655,183170, Edoardo Braiati,61, M,177, Right,0, 63, 54, 62, 61, 57, 63, , , , , ,
4656,183177, Lucas Barrios,83, A,187, Right,1, 79, 77, 58, 77, 60, 80, , , , , ,
4657,183187, Valentin Stocker,75, M,179, Right,0, 79, 65, 70, 78, 65, 67, , , , , ,
4658,183188, Marcello Gazzola,66, D,184, Right,0, 75, 57, 63, 61, 66, 59, , , , , ,
4659,183197, Bojan Jorgacevic,72, GK,187, Right,1, , , , , , , 74, 73, 68, 71, 65,72.0
4660,183220, Jan Morávek,73, M,180, Right,1, 63, 70, 73, 74, 54, 57, , , , , ,
4661,183224, Luís Aguiar,77, M,182, Right,0, 68, 73, 78, 75, 64, 65, , , , , ,
4662,183228, Błażej Augustyn,71, D,191, Left,1, 54, 51, 51, 51, 76, 67, , , , , ,
4663,183249, Raúl Bobadilla,74, A,180, Right,1, 71, 71, 61, 74, 54, 76, , , , , ,
4664,183251, Steven Lang,60, M,176, Right,0, 71, 56, 55, 60, 50, 59, , , , , ,
4665,183256, Henri Saivet,73, A,175, Right,1, 86, 66, 60, 78, 40, 53, , , , , ,
4666,183277, Eden Hazard,85, A,170, Right,1, 90, 78, 76, 90, 53, 62, , , , , ,
4667,183280, Adil Rami,81, D,190, Right,1, 54, 55, 67, 62, 84, 75, , , , , ,
4668,183282, Chris Kamulete Makiese,64, A,184, Right,1, 76, 59, 48, 62, 49, 66, , , , , ,
4669,183283, Jérémy Taravel,68, D,188, Left,0, 69, 42, 54, 42, 70, 72, , , , , ,
4670,183284, Aurélien Chedjou,79, D,184, Right,1, 64, 61, 63, 55, 81, 80, , , , , ,
4671,183285, Mamadou Sakho,81, D,187, Left,1, 74, 37, 65, 56, 80, 84, , , , , ,
4672,183287, Fabien Lemoine,72, M,175, Right,1, 63, 54, 73, 69, 70, 67, , , , , ,
4673,183288, Yohan Benalouane,69, D,185, Left,0, 62, 42, 52, 37, 70, 69, , , , , ,
4674,18330, Jeff Cunningham,63, A,173, Right,1, 70, 63, 43, 64, 48, 55, , , , , ,
4675,183308, William,70, A,183, Right,0, 65, 65, 51, 64, 52, 78, , , , , ,
4676,183311, Sebastiaan van der Sman,61, GK,187, Right,1, , , , , , , 62, 67, 69, 55, 58,58.0
4677,183315, David González,63, GK,194, Right,1, , , , , , , 68, 66, 62, 61, 34,64.0
4678,183322, Fabio Morena,67, D,180, Right,0, 54, 46, 59, 49, 69, 73, , , , , ,
4679,183331, Marcus Holness,59, D,183, Right,0, 45, 17, 27, 23, 64, 71, , , , , ,
4680,183332, Fin Bartels,72, M,175, Right,0, 80, 60, 70, 72, 53, 59, , , , , ,
4681,183333, Torben Joneleit,68, D,186, Left,0, 58, 32, 57, 42, 71, 70, , , , , ,
4682,183339, Jo Inge Berget,74, M,184, Right,1, 78, 70, 67, 77, 58, 58, , , , , ,
4683,183342, Benjamin Schwarz,63, D,180, Left,0, 67, 37, 57, 56, 63, 64, , , , , ,
4684,183344, Timo Gebhart,76, M,183, Right,0, 77, 69, 74, 81, 67, 68, , , , , ,
4685,183346, Fabian Frei,66, M,181, Right,0, 69, 64, 64, 65, 63, 57, , , , , ,
4686,183354, Casado,69, D,173, Left,0, 75, 62, 65, 67, 67, 66, , , , , ,
4687,183356, Thomas Ayasse,63, M,183, Right,0, 70, 44, 60, 54, 65, 64, , , , , ,
4688,183360, Steven Mouyokolo,65, D,190, Right,0, 74, 37, 49, 26, 70, 71, , , , , ,
4689,183361, Anthony Weber,66, D,190, Right,0, 49, 24, 56, 26, 70, 76, , , , , ,
4690,183362, Mamadou Bah,69, M,182, Left,0, 73, 59, 63, 64, 70, 69, , , , , ,
4691,183365, Nicolò Cherubin,65, D,188, Left,0, 52, 27, 43, 34, 69, 65, , , , , ,
4692,183366, Júlio César,70, D,173, Left,1, 70, 70, 74, 74, 70, 64, , , , , ,
4693,183368, Guillem Bauzà,60, A,183, Right,0, 59, 58, 57, 66, 50, 63, , , , , ,
4694,183369, Rémi Fournier,63, D,190, Left,0, 49, 20, 45, 23, 67, 67, , , , , ,
4695,183379, Laionel,68, A,173, Right,0, 78, 68, 60, 70, 39, 46, , , , , ,
4696,183382, Georges Mandjeck,68, M,183, Right,0, 72, 46, 64, 70, 70, 62, , , , , ,
4697,183385, Adlène Guédioura,70, M,180, Right,0, 74, 60, 62, 71, 74, 72, , , , , ,
4698,183391, Guy-Rolland Ndy Assembe,70, GK,184, Right,0, , , , , , , 75, 69, 63, 74, 67,68.0
4699,183392, David Pollet,62, A,188, Left,1, 69, 65, 44, 60, 44, 72, , , , , ,
4700,183393, Kévin Dupuis,67, A,188, Right,0, 66, 63, 46, 64, 51, 63, , , , , ,
4701,183394, Moussa Sissoko,77, M,187, Right,1, 86, 75, 73, 75, 83, 74, , , , , ,
